tago_stop_id,stop_name,sigungu,dong_tago,dong_stcis,n_matches,stcis_sttn_id,excclc_area_cd,sttn_sgg_cd,tcbo_id_sttn,match_tier
CWB379001005,세원셀론텍.영흥철강,창원시성산구,웅남동,신촌동,2,4810672,MM10148015,48123,03,시군구만일치
CWB379001005,세원셀론텍.영흥철강,창원시성산구,웅남동,신촌동,2,4810662,MM10148015,48123,03,시군구만일치
CWB379001203,신촌동성아파트,창원시성산구,웅남동,신촌동,2,4809342,MM10148015,48123,03,시군구만일치
CWB379001203,신촌동성아파트,창원시성산구,웅남동,신촌동,2,4809332,MM10148015,48123,03,시군구만일치
CWB379001195,신촌동성아파트,창원시성산구,웅남동,신촌동,2,4809342,MM10148015,48123,03,시군구만일치
CWB379001195,신촌동성아파트,창원시성산구,웅남동,신촌동,2,4809332,MM10148015,48123,03,시군구만일치
CWB379001089,신촌삼거리,창원시성산구,웅남동,신촌동,2,4809282,MM10148015,48123,03,시군구만일치
CWB379001089,신촌삼거리,창원시성산구,웅남동,신촌동,2,4809272,MM10148015,48123,03,시군구만일치
CWB379001086,신촌삼거리,창원시성산구,웅남동,신촌동,2,4809282,MM10148015,48123,03,시군구만일치
CWB379001086,신촌삼거리,창원시성산구,웅남동,신촌동,2,4809272,MM10148015,48123,03,시군구만일치
CWB379003277,양곡로,창원시성산구,웅남동,양곡동,1,4826972,MM10148015,48123,03,시군구만일치
CWB379001237,양곡전통시장,창원시성산구,웅남동,신촌동,2,4808642,MM10148015,48123,03,시군구만일치
CWB379001237,양곡전통시장,창원시성산구,웅남동,신촌동,2,4808652,MM10148015,48123,03,시군구만일치
CWB379001233,양곡전통시장,창원시성산구,웅남동,신촌동,2,4808642,MM10148015,48123,03,시군구만일치
CWB379001233,양곡전통시장,창원시성산구,웅남동,신촌동,2,4808652,MM10148015,48123,03,시군구만일치
CWB379001273,양곡중학교,창원시성산구,웅남동,신촌동,2,4808622,MM10148015,48123,03,시군구만일치
CWB379001273,양곡중학교,창원시성산구,웅남동,신촌동,2,4808612,MM10148015,48123,03,시군구만일치
CWB379001270,양곡중학교,창원시성산구,웅남동,신촌동,2,4808622,MM10148015,48123,03,시군구만일치
CWB379001270,양곡중학교,창원시성산구,웅남동,신촌동,2,4808612,MM10148015,48123,03,시군구만일치
CWB379001125,웅남소방119안전센터,창원시성산구,웅남동,신촌동,2,4806692,MM10148015,48123,03,시군구만일치
CWB379001125,웅남소방119안전센터,창원시성산구,웅남동,신촌동,2,4806702,MM10148015,48123,03,시군구만일치
CWB379001127,웅남소방119안전센터,창원시성산구,웅남동,신촌동,2,4806692,MM10148015,48123,03,시군구만일치
CWB379001127,웅남소방119안전센터,창원시성산구,웅남동,신촌동,2,4806702,MM10148015,48123,03,시군구만일치
CWB379001288,웅남주민운동장,창원시성산구,웅남동,신촌동,1,4808632,MM10148015,48123,03,시군구만일치
CWB379001136,유신상가,창원시성산구,웅남동,신촌동,2,4806102,MM10148015,48123,03,시군구만일치
CWB379001136,유신상가,창원시성산구,웅남동,신촌동,2,4806092,MM10148015,48123,03,시군구만일치
CWB379001128,유신상가,창원시성산구,웅남동,신촌동,2,4806102,MM10148015,48123,03,시군구만일치
CWB379001128,유신상가,창원시성산구,웅남동,신촌동,2,4806092,MM10148015,48123,03,시군구만일치
CWB379001023,창곡입구,창원시성산구,웅남동,신촌동,2,4803252,MM10148015,48123,03,시군구만일치
CWB379001023,창곡입구,창원시성산구,웅남동,신촌동,2,4803242,MM10148015,48123,03,시군구만일치
CWB379001024,창곡입구,창원시성산구,웅남동,신촌동,2,4803252,MM10148015,48123,03,시군구만일치
CWB379001024,창곡입구,창원시성산구,웅남동,신촌동,2,4803242,MM10148015,48123,03,시군구만일치
CWB379001041,한국철강,창원시성산구,웅남동,신촌동,2,4801362,MM10148015,48123,03,시군구만일치
CWB379001041,한국철강,창원시성산구,웅남동,신촌동,2,4801352,MM10148015,48123,03,시군구만일치
CWB379001044,한국철강,창원시성산구,웅남동,신촌동,2,4801362,MM10148015,48123,03,시군구만일치
CWB379001044,한국철강,창원시성산구,웅남동,신촌동,2,4801352,MM10148015,48123,03,시군구만일치
CWB379001067,한화엔진.피케이벨브,창원시성산구,웅남동,,0,,,,,미매칭
CWB379001062,한화엔진.피케이벨브,창원시성산구,웅남동,,0,,,,,미매칭
CWB379001242,현대모비스창원공장,창원시성산구,웅남동,성산동,2,4802302,MM10148015,48123,03,시군구만일치
CWB379001242,현대모비스창원공장,창원시성산구,웅남동,성산동,2,4802292,MM10148015,48123,03,시군구만일치
CWB379001238,현대모비스창원공장,창원시성산구,웅남동,성산동,2,4802302,MM10148015,48123,03,시군구만일치
CWB379001238,현대모비스창원공장,창원시성산구,웅남동,성산동,2,4802292,MM10148015,48123,03,시군구만일치
CWB379001034,효성중공업,창원시성산구,웅남동,웅남동,2,4800032,MM10148015,48123,03,동일치
CWB379001034,효성중공업,창원시성산구,웅남동,웅남동,2,4800022,MM10148015,48123,03,동일치
CWB379001028,효성중공업,창원시성산구,웅남동,웅남동,2,4800032,MM10148015,48123,03,동일치
CWB379001028,효성중공업,창원시성산구,웅남동,웅남동,2,4800022,MM10148015,48123,03,동일치
CWB379000927,경창상가,창원시성산구,중앙동,상남동,2,4819382,MM10148015,48123,03,시군구만일치
CWB379000927,경창상가,창원시성산구,중앙동,상남동,2,4819392,MM10148015,48123,03,시군구만일치
CWB379000880,목련아파트,창원시성산구,중앙동,삼동동,1,4814092,MM10148015,48123,03,시군구만일치
CWB379001012,상남꿈에그린아파트,창원시성산구,중앙동,가음정동,2,4802562,MM10148015,48123,03,시군구만일치
CWB379001012,상남꿈에그린아파트,창원시성산구,중앙동,상남동,2,4802552,MM10148015,48123,03,시군구만일치
CWB379000950,상남대우아파트,창원시성산구,중앙동,상남동,2,4811802,MM10148015,48123,03,시군구만일치
CWB379000950,상남대우아파트,창원시성산구,중앙동,상남동,2,4811792,MM10148015,48123,03,시군구만일치
CWB379001071,성산패총 사거리,창원시성산구,중앙동,,0,,,,,미매칭
CWB379000916,셰플러코리아,창원시성산구,중앙동,내동,2,4810652,MM10148015,48123,03,시군구만일치
CWB379000916,셰플러코리아,창원시성산구,중앙동,내동,2,4810642,MM10148015,48123,03,시군구만일치
CWB379000868,수협경남금융본부,창원시성산구,중앙동,상남동,4,1701411,27001,48123,08,시군구만일치
CWB379000868,수협경남금융본부,창원시성산구,중앙동,상남동,4,1701412,27001,48123,08,시군구만일치
CWB379000868,수협경남금융본부,창원시성산구,중앙동,상남동,4,4810052,MM10148015,48123,03,시군구만일치
CWB379000868,수협경남금융본부,창원시성산구,중앙동,상남동,4,4810062,MM10148015,48123,03,시군구만일치
CWB379000876,올림픽공원,창원시성산구,중앙동,삼동동,1,4807702,MM10148015,48123,03,시군구만일치
CWB379000985,외동초등학교,창원시성산구,중앙동,상남동,2,4811822,MM10148015,48123,03,시군구만일치
CWB379000985,외동초등학교,창원시성산구,중앙동,상남동,2,4807572,MM10148015,48123,03,시군구만일치
CWB379000858,월드메르디앙아파트,창원시성산구,중앙동,내동,1,4816632,MM10148015,48123,03,시군구만일치
CWB379001020,재료연구원,창원시성산구,중앙동,외동,1,4801462,MM10148015,48123,03,시군구만일치
CWB379001040,창원남중,창원시성산구,중앙동,가음정동,3,4803152,MM10148015,48123,03,시군구만일치
CWB379001040,창원남중,창원시성산구,중앙동,상남동,3,4803142,MM10148015,48123,03,시군구만일치
CWB379001040,창원남중,창원시성산구,중앙동,외동,3,4803132,MM10148015,48123,03,시군구만일치
CWB379001049,창원남중,창원시성산구,중앙동,가음정동,3,4803152,MM10148015,48123,03,시군구만일치
CWB379001049,창원남중,창원시성산구,중앙동,상남동,3,4803142,MM10148015,48123,03,시군구만일치
CWB379001049,창원남중,창원시성산구,중앙동,외동,3,4803132,MM10148015,48123,03,시군구만일치
CWB379000974,창원병원,창원시성산구,중앙동,중앙동,3,4826392,MM10148015,48123,03,동일치
CWB379000974,창원병원,창원시성산구,중앙동,중앙동,3,4803052,MM10148015,48123,03,동일치
CWB379000974,창원병원,창원시성산구,중앙동,중앙동,3,4803042,MM10148015,48123,03,동일치
CWB379000964,창원병원,창원시성산구,중앙동,중앙동,3,4826392,MM10148015,48123,03,동일치
CWB379000964,창원병원,창원시성산구,중앙동,중앙동,3,4803052,MM10148015,48123,03,동일치
CWB379000964,창원병원,창원시성산구,중앙동,중앙동,3,4803042,MM10148015,48123,03,동일치
CWB379006093,창원시청,창원시성산구,중앙동,중앙동,3,1701301,27001,48123,08,동일치
CWB379006093,창원시청,창원시성산구,중앙동,중앙동,3,4832662,MM10148015,48123,03,동일치
CWB379006093,창원시청,창원시성산구,중앙동,중앙동,3,4802992,MM10148015,48123,03,동일치
CWB379006091,창원중앙고등학교,창원시성산구,중앙동,중앙동,2,1701300,27001,48123,08,동일치
CWB379006091,창원중앙고등학교,창원시성산구,중앙동,중앙동,2,4804082,MM10148015,48123,03,동일치
CWB379000827,충혼탑,창원시성산구,중앙동,중앙동,1,4802372,MM10148015,48123,03,동일치
CWB379001957,한국가스안전공사,창원시성산구,중앙동,외동,1,4801472,MM10148015,48123,03,시군구만일치
CWB379000928,한국폴리텍7대학,창원시성산구,중앙동,내동,2,4801302,MM10148015,48123,03,시군구만일치
CWB379000928,한국폴리텍7대학,창원시성산구,중앙동,내동,2,4801292,MM10148015,48123,03,시군구만일치
CWB379000917,한국폴리텍7대학,창원시성산구,중앙동,내동,2,4801302,MM10148015,48123,03,시군구만일치
CWB379000917,한국폴리텍7대학,창원시성산구,중앙동,내동,2,4801292,MM10148015,48123,03,시군구만일치
CWB379000651,농업기술센터,창원시의창구,명곡동,명서동,2,4817452,MM10148015,48121,03,시군구만일치
CWB379000651,농업기술센터,창원시의창구,명곡동,명서동,2,4817482,MM10148015,48121,03,시군구만일치
CWB379000653,농업기술센터,창원시의창구,명곡동,명서동,2,4817452,MM10148015,48121,03,시군구만일치
CWB379000653,농업기술센터,창원시의창구,명곡동,명서동,2,4817482,MM10148015,48121,03,시군구만일치
CWB379006077,명곡다리(명곡교회),창원시의창구,명곡동,,0,,,,,미매칭
CWB379006078,명곡다리(명곡교회),창원시의창구,명곡동,,0,,,,,미매칭
CWB379006079,명서1민원센터,창원시의창구,명곡동,명서동,2,4814312,MM10148015,48121,03,시군구만일치
CWB379006079,명서1민원센터,창원시의창구,명곡동,봉곡동,2,4832632,MM10148015,48121,03,시군구만일치
CWB379006075,명서시장,창원시의창구,명곡동,명서동,2,4832622,MM10148015,48121,03,시군구만일치
CWB379006075,명서시장,창원시의창구,명곡동,명서동,2,4832612,MM10148015,48121,03,시군구만일치
CWB379006076,명서시장,창원시의창구,명곡동,명서동,2,4832622,MM10148015,48121,03,시군구만일치
CWB379006076,명서시장,창원시의창구,명곡동,명서동,2,4832612,MM10148015,48121,03,시군구만일치
CWB379006073,명서초등학교,창원시의창구,명곡동,명서동,4,4814232,MM10148015,48121,03,시군구만일치
CWB379006073,명서초등학교,창원시의창구,명곡동,명서동,4,4832602,MM10148015,48121,03,시군구만일치
CWB379006073,명서초등학교,창원시의창구,명곡동,명서동,4,4814272,MM10148015,48121,03,시군구만일치
CWB379006073,명서초등학교,창원시의창구,명곡동,명서동,4,4814262,MM10148015,48121,03,시군구만일치
CWB379006074,명서초등학교,창원시의창구,명곡동,명서동,4,4814232,MM10148015,48121,03,시군구만일치
CWB379006074,명서초등학교,창원시의창구,명곡동,명서동,4,4832602,MM10148015,48121,03,시군구만일치
CWB379006074,명서초등학교,창원시의창구,명곡동,명서동,4,4814272,MM10148015,48121,03,시군구만일치
CWB379006074,명서초등학교,창원시의창구,명곡동,명서동,4,4814262,MM10148015,48121,03,시군구만일치
CWB379006071,서부경찰서(원흥사),창원시의창구,명곡동,,0,,,,,미매칭
CWB379006072,서부경찰서(원흥사),창원시의창구,명곡동,,0,,,,,미매칭
CWB379006069,의창구청,창원시의창구,명곡동,도계동,2,4816082,MM10148015,48121,03,시군구만일치
CWB379006069,의창구청,창원시의창구,명곡동,도계동,2,4816092,MM10148015,48121,03,시군구만일치
CWB379006070,의창구청,창원시의창구,명곡동,도계동,2,4816082,MM10148015,48121,03,시군구만일치
CWB379006070,의창구청,창원시의창구,명곡동,도계동,2,4816092,MM10148015,48121,03,시군구만일치
CWB379006067,의창스포츠센터,창원시의창구,명곡동,도계동,2,4816132,MM10148015,48121,03,시군구만일치
CWB379006067,의창스포츠센터,창원시의창구,명곡동,도계동,2,4816142,MM10148015,48121,03,시군구만일치
CWB379006068,의창스포츠센터,창원시의창구,명곡동,도계동,2,4816132,MM10148015,48121,03,시군구만일치
CWB379006068,의창스포츠센터,창원시의창구,명곡동,도계동,2,4816142,MM10148015,48121,03,시군구만일치
CWB379000688,파티마병원,창원시의창구,명곡동,명서동,3,4803162,MM10148015,48121,03,시군구만일치
CWB379000688,파티마병원,창원시의창구,명곡동,명서동,3,4801902,MM10148015,48121,03,시군구만일치
CWB379000688,파티마병원,창원시의창구,명곡동,팔용동,3,4801912,MM10148015,48121,03,시군구만일치
