위도,경도,정류장ID,정류장명,정류장번호
35.10070069,128.4791641,CWB379001838,고현수협조합,306306
35.10011495,128.4680241,CWB379001839,선두종점,306302
35.10012325,128.4682859,CWB379001840,선두종점,306301
35.09911806,128.4752122,CWB379001841,장기,306304
35.09914843,128.4755002,CWB379001842,장기,306303
35.09684382,128.5830009,CWB379001843,내포마을,301803
35.09673743,128.5830707,CWB379001844,내포마을,301806
35.09702581,128.5508001,CWB379001845,미리마을,322124
35.09664878,128.5509552,CWB379001846,미리마을,322123
35.09833295,128.4313674,CWB379001847,호산마을,630072
35.09805566,128.4311907,CWB379001848,호산마을,630073
35.09791415,128.4054212,CWB379001849,회동,320003
35.09777767,128.4054268,CWB379001850,회동,320004
35.09754899,128.4388915,CWB379001852,정달마을,630074
35.09746805,128.4388518,CWB379001853,정달마을,630075
35.09558545,128.5832223,CWB379001854,신촌마을,301804
35.09575715,128.5569975,CWB379001856,욱곡마을회관앞,322126
35.09593971,128.4463562,CWB379001859,이명마을입구,323125
35.09585851,128.4461655,CWB379001860,이명마을입구,323126
35.09370694,128.5666733,CWB379001861,욱곡용궁횟집,322128
35.09358509,128.5666603,CWB379001862,욱곡용궁횟집,322127
35.09321769,128.6115721,CWB379001863,옥계종점,312101
35.09299413,128.6116323,CWB379001864,옥계종점,312102
35.0948054,128.45017,CWB379001865,이명마을,323123
35.09469647,128.4502549,CWB379001866,이명마을,323124
35.09273008,128.5712586,CWB379001867,욱곡마을,322130
35.09262872,128.57116119,CWB379001869,욱곡마을,322129
35.09464524,128.3989629,CWB379001870,탑동종점,320002
35.09143857,128.583426,CWB379001871,욱곡입구,301801
35.0914528,128.5835896,CWB379001872,욱곡입구,301802
35.09130334,128.5756654,CWB379001874,욱곡,322132
35.09118289,128.5756303,CWB379001875,욱곡,322131
35.08907328,128.5836995,CWB379001876,망향정입구,322134
35.08903487,128.5835417,CWB379001877,망향정입구,322133
35.09004035,128.46036,CWB379001878,창포마을,323122
35.08971188,128.4603637,CWB379001879,창포마을,323121
35.08753954,128.5852798,CWB379001880,반동삼거리,322136
35.08727559,128.5853381,CWB379001881,반동삼거리,322135
35.08666037,128.5848931,CWB379001883,구산농협,322137
35.08656726,128.5847775,CWB379001884,구산농협,322138
35.08719568,128.4637094,CWB379001885,창포,323119
35.08704374,128.4638131,CWB379001886,창포,323120
35.08458734,128.5916917,CWB379001887,양평,315401
35.08452743,128.5915552,CWB379001888,양평,315402
35.08385968,128.571111,CWB379001889,춘추원,322139
35.08375014,128.5715288,CWB379001890,춘추원,322140
35.08247841,128.5699702,CWB379001891,붉은등대,322141
35.08236796,128.5700245,CWB379001892,붉은등대,322142
35.08155178,128.6027838,CWB379001893,난포리,315403
35.08139368,128.6028852,CWB379001894,난포리,315404
35.08062292,128.5661464,CWB379001895,장구리,322143
35.08055827,128.5662643,CWB379001896,장구리,322144
35.0770772,128.4640974,CWB379001897,동진대교,323118
35.07717281,128.4639756,CWB379001898,동진대교,323117
35.07534349,128.5645901,CWB379001899,연까치,322145
35.07515097,128.5648854,CWB379001900,연까치,322146
35.07375497,128.6262943,CWB379001901,장수암입구,315413
35.07366203,128.626204,CWB379001902,장수암입구,315414
35.07265201,128.62083319,CWB379001903,범바위,315411
35.07262348,128.62094499,CWB379001904,범바위,315412
35.07440628,128.4519604,CWB379001906,소포,323113
35.0742717,128.4518856,CWB379001907,소포,323114
35.07163391,128.6298229,CWB379001908,청등골,315415
35.07153565,128.6297633,CWB379001909,청등골,315416
35.07160761,128.5980543,CWB379001910,윗용호,313401
35.07158684,128.598191,CWB379001911,윗용호,313402
35.07293339,128.4622828,CWB379001912,동진대교,323115
35.07297213,128.4624858,CWB379001913,동진대교,323116
35.07143306,128.5666532,CWB379001914,구복,322147
35.07123753,128.5666564,CWB379001915,구복,322148
35.07071338,128.6055408,CWB379001916,심리,315405
35.07074605,128.6056797,CWB379001917,심리,315406
35.06986505,128.6351254,CWB379001919,선착장,315418
35.06990894,128.6352695,CWB379001920,선착장,315417
35.07225037,128.4390807,CWB379001921,시락,323107
35.07216367,128.43918121,CWB379001922,시락,323108
35.07227365,128.441177,CWB379001923,시락마을,323109
35.07213615,128.441253,CWB379001924,시락마을,323110
35.07212691,128.4464403,CWB379001925,해변횟집,323111
35.07200795,128.4462945,CWB379001926,해변횟집,323112
35.06975548,128.6154867,CWB379001927,청등골,315409
35.06966976,128.6155672,CWB379001928,청등골,315410
35.06958943,128.6109882,CWB379001929,별장입구,315407
35.06948212,128.6109714,CWB379001930,별장입구,315408
35.06942206,128.6051847,CWB379001931,상심리,313406
35.06950653,128.6050825,CWB379001932,상심리,313405
35.06863066,128.6341406,CWB379001933,설진,315419
35.06848054,128.6339989,CWB379001934,설진,315420
35.06833853,128.6300678,CWB379001935,원전종점,315421
35.06824273,128.63023902,CWB379001936,원전종점,315422
35.06566438,128.5615196,CWB379001937,저도연육교.스카이워크,322149
35.06563931,128.5616394,CWB379001938,저도연육교.스카이워크,322150
35.06271596,128.59515739,CWB379001939,아랫용호,313403
35.06263599,128.5950024,CWB379001940,아랫용호,313404
35.06081827,128.4319564,CWB379001941,정곡,323101
35.06070516,128.4319221,CWB379001942,정곡,323102
35.06001085,128.4249817,CWB379001943,시락정곡종점,323103
35.06003284,128.4251095,CWB379001944,시락정곡종점,323104
35.153063,128.3983738,CWB379001947,미천마을,321403
35.15309617,128.3986031,CWB379001948,미천마을,321404
35.16495749,128.4004762,CWB379001949,상평종점,321401
35.16491887,128.400545,CWB379001950,상평종점,321402
35.21070387,128.580749,CWB379001953,용마고등학교,322503
35.21114899,128.5771125,CWB379001954,육호광장,322502
35.22679158,128.679732,CWB379001955,이마트,213307
35.2389889,128.68596729,CWB379001956,어울림어린이공원,119124
35.21433519,128.6759339,CWB379001957,한국가스안전공사,218814
35.24536507,128.4997556,CWB379001964,상곡동,408801
35.17788743,128.5656022,CWB379001968,해운중학교,630077
35.17796043,128.5651602,CWB379001969,해운중학교,630078
35.17929243,128.5667862,CWB379001971,방송통신대,322002
35.17590206,128.5685334,CWB379001973,마산합포스포츠센터,322020
35.17630159,128.5686509,CWB379001974,마산합포스포츠센터,322021
35.16981189,128.5761707,CWB379001975,가포신항,322022
35.1686097,128.5778268,CWB379001976,가포신항,322023
35.20771943,128.5133072,CWB379001981,감천입구,630079
35.21782089,128.5034041,CWB379001984,광려중학교,401310
35.23757659,128.5040952,CWB379001985,내서여고,401009
35.25594295,128.5123047,CWB379001987,농산물도매시장,414901
35.25659209,128.5126952,CWB379001988,농산물도매시장,414902
35.23776657,128.54337949,CWB379001991,두척,407202
35.23778307,128.54385215,CWB379001992,두척,407201
35.21088106,128.5806934,CWB379001993,용마고등학교,322501
35.24368443,128.6563632,CWB379001994,유목교,119110
35.23363686,128.5790683,CWB379001995,마산역.365병원,400111
35.22597873,128.57846454,CWB379001996,3.15아트센터,408607
35.20605615,128.5795282,CWB379002004,오동동아구찜거리,321913
35.22838243,128.6512692,CWB379002006,공단회관,218804
35.32071401,128.698575,CWB379002012,신등초등학교,116510
35.32086303,128.6985482,CWB379002013,신등초등학교,116509
35.32366564,128.7012666,CWB379002014,상등,116512
35.3236771,128.701118,CWB379002015,상등,116511
35.32902379,128.70510031,CWB379002016,장등,116514
35.32907794,128.70499402,CWB379002017,장등,116513
35.35845392,128.7117882,CWB379002018,남모산종점,103712
35.35871932,128.7116763,CWB379002019,남모산종점,103713
35.33214061,128.70919912,CWB379002020,제동마을,118002
35.32304532,128.7132927,CWB379002022,상포,630080
35.3305375,128.7314099,CWB379002030,월림마을,113501
35.34297155,128.7434867,CWB379002031,유청,103716
35.343146,128.7435129,CWB379002032,유청,103717
35.2785644,128.7014941,CWB379002035,송정주공아파트,630081
35.27504244,128.70617688,CWB379002036,성진3차아파트,103302
35.26645846,128.5176,CWB379002064,호계중학교,422705
35.19030864,128.72331574,CWB379002066,불모산종점,207303
35.29285749,128.7078452,CWB379002068,좌곤육교,630102
35.2967751,128.707516,CWB379002069,좌곤,630103
35.30277608,128.7107444,CWB379002070,대근아파트,630104
35.30376315,128.7235322,CWB379002072,삼성아파트,630105
35.30347956,128.72873042,CWB379002075,중구,630107
35.30292621,128.73291809,CWB379002076,진영농협(진영전통시장),630108
35.30259709,128.73607164,CWB379002077,진영시외주차장,630109
35.30210067,128.7410635,CWB379002078,제일고등학교,630110
35.30170109,128.7463525,CWB379002079,기영아파트,630111
35.30109321,128.7501323,CWB379002080,용전마을,630112
35.3000526,128.7540295,CWB379002084,진영한방병원,630115
35.30182864,128.7463255,CWB379002085,기영아파트,630116
35.3022112,128.7412481,CWB379002086,제일고등학교,630117
35.30277623,128.73567696,CWB379002087,진영시외주차장,630118
35.30299893,128.73334564,CWB379002088,진영농협(진영전통시장),630119
35.3033606,128.72885706,CWB379002089,중구,630120
35.30390025,128.7234197,CWB379002090,삼성아파트,630121
35.30462431,128.7187845,CWB379002091,부곡,630122
35.30485908,128.7144713,CWB379002092,거성아파트,630123
35.29680505,128.7072973,CWB379002093,좌곤,630124
35.29260144,128.7076711,CWB379002094,좌곤육교,630125
35.29667903,128.7607373,CWB379002096,신용삼거리,630126
35.24759944,128.6704472,CWB379002097,봉곡상가,106905
35.34506786,128.7456067,CWB379002173,유등,630168
35.34495861,128.7455334,CWB379002174,유등,630169
35.34789795,128.6392429,CWB379002189,월계마을회관,114402
35.34230121,128.6215989,CWB379002191,마산리경로당,105101
35.34093702,128.62285573,CWB379002192,마산리경로당,105102
35.20727688,128.64373086,CWB379002200,삼우정밀,214606
35.20887801,128.6417999,CWB379002201,대원기전,214608
35.21171143,128.6437632,CWB379002204,대동정밀,214610
35.21128043,128.6470042,CWB379002205,윤화스너,218701
35.20642049,128.6526414,CWB379002206,대영정공,218703
35.20978182,128.6516205,CWB379002208,삼현정밀,630172
35.20777474,128.6560212,CWB379002210,미래기전,211605
35.20231488,128.67110247,CWB379002211,상복사거리,201218
35.20682507,128.6551298,CWB379002222,경남스틸,211602
35.20755989,128.64030787,CWB379002227,월림단지,214604
35.1923424,128.8103422,CWB379002249,삼문마을,630185
35.19243106,128.8102605,CWB379002250,삼문마을,630186
35.37522164,128.5787941,CWB379002258,오곡,100901
35.37514561,128.5786577,CWB379002259,오곡,100902
35.21083254,128.65923088,CWB379002263,완암사거리,212207
35.21097572,128.65897574,CWB379002264,완암사거리,212208
35.21858555,128.66577475,CWB379002265,연덕로,212209
35.2187661,128.665589,CWB379002266,연덕로,212210
35.20267443,128.7011222,CWB379002272,남산고등학교,630191
35.19074116,128.7249022,CWB379002280,불모산,218829
35.19534193,128.8144022,CWB379002283,쌍용예가,630197
35.19726743,128.8164572,CWB379002284,무계교,630198
35.20462297,128.8064105,CWB379002285,대동2단지,630199
35.24168206,128.6878946,CWB379002287,우영프라자,120501
35.20227347,128.7129596,CWB379002296,삼정자중학교,208201
35.254398,128.6067947,CWB379002297,경남테크노파크,118801
35.24593238,128.6466131,CWB379002299,명서로입구,105408
35.2017211,128.7083035,CWB379002305,한림푸르지오,212501
35.2017233,128.7081493,CWB379002306,한림푸르지오,212502
35.24983054,128.6188869,CWB379002315,중앙정밀,121201
35.2485124,128.6211646,CWB379002316,삼광3공장,121202
35.24744869,128.6230116,CWB379002317,삼광기계,121203
35.24626554,128.6251025,CWB379002318,삼광정밀,117101
35.24505495,128.6272299,CWB379002319,신진기업,117102
35.24411822,128.6279649,CWB379002320,코리아펀치,118501
35.24544942,128.6254619,CWB379002321,에스아이텍,117002
35.24687882,128.6229509,CWB379002322,SCC㈜,117001
35.24810539,128.6208018,CWB379002323,삼현철강,121102
35.24943044,128.6184502,CWB379002324,창일기계,121101
35.24676579,128.61504976,CWB379002335,KPE,120903
35.24424676,128.61564782,CWB379002336,코리아전자,121301
35.24244,128.618778,CWB379002337,대호테크,121302
35.24096959,128.62141612,CWB379002338,미래산업,118401
35.22081443,128.5707652,CWB379000935,동중후문,407218
35.22070343,128.5618842,CWB379000938,마산여중,406105
35.21867755,128.7014442,CWB379000940,상남교회,210005
35.21833943,128.7023822,CWB379000945,사파동성아파트,219109
35.21822611,128.7019847,CWB379000946,사파동성아파트,219108
35.21852643,128.6807132,CWB379000948,상남대우아파트,209001
35.21832492,128.6960349,CWB379000949,사파삼익1차아파트,214301
35.2184253,128.6805624,CWB379000950,상남대우아파트,209002
35.21887471,128.5870619,CWB379000951,신세계백화점,321923
35.21969293,128.58171987,CWB379000952,산호시장입구,312803
35.2180131,128.6959144,CWB379000953,사파삼익1차아파트,214302
35.21933543,128.6000532,CWB379000954,봉암공단 입구,407107
35.21959548,128.5871657,CWB379000955,신세계백화점,321922
35.21960534,128.5708317,CWB379000956,동중입구,407221
35.21818741,128.6738091,CWB379000957,중앙체육공원,630022
35.21964243,128.5614782,CWB379000958,마산여중,406104
35.21922026,128.6730425,CWB379000959,창원병원,213301
35.21923446,128.58145838,CWB379000960,산호시장입구,312804
35.21756757,128.6939911,CWB379000961,사파삼익아파트(가로변),214217
35.2192542,128.5747426,CWB379000962,회원1동,400104
35.21793028,128.670417,CWB379000964,창원병원,218805
35.21873251,128.6010381,CWB379000966,봉암공단 입구,407106
35.21774543,128.6720982,CWB379000967,창원병원,213302
35.21891053,128.5745036,CWB379000971,회원1동,400103
35.21984703,128.5017292,CWB379000972,삼계성당법륜사,401312
35.21980725,128.5016146,CWB379000973,삼계성당법륜사,401311
35.21746775,128.6704202,CWB379000974,창원병원,218812
35.21879043,128.56796358,CWB379000976,회원초등학교,423003
35.2186309,128.560853,CWB379000977,삼학사,406103
35.21848343,128.5671412,CWB379000978,회원초등학교,423004
35.21866943,128.5638082,CWB379000980,회원2동파출소,423001
35.21845943,128.5705432,CWB379000981,동중입구,407220
35.21843263,128.5649448,CWB379000983,회원신협,423002
35.21690156,128.6821283,CWB379000985,외동초등학교,220401
35.21789929,128.6050208,CWB379000986,수원지입구,407109
35.21680543,128.6823582,CWB379000987,외동초등학교,220402
35.21765594,128.604899,CWB379000989,수원지입구.정다운병원,407108
35.21632743,128.6705552,CWB379000991,내동민원센터,212205
35.21630343,128.6708502,CWB379000992,내동민원센터,212206
35.21709844,128.6081158,CWB379000993,자유무역지역2공구,407111
35.21714366,128.6775706,CWB379000994,대호타워아파트,208902
35.21568401,128.7058056,CWB379000995,성원3차APT.노인종합복지관,203913
35.21730598,128.5795445,CWB379000997,여성회관,312802
35.21674097,128.6083271,CWB379000998,자유무역지역2공구,407110
35.21549171,128.7058828,CWB379000999,성원3차APT.노인종합복지관,203914
35.21710643,128.5790712,CWB379001000,여성회관,312801
35.21718626,128.677278,CWB379001001,대호타워아파트,208901
35.21525343,128.7089232,CWB379001002,사파동행정복지센터,203912
35.21656301,128.56092248,CWB379001003,삼학사.경남은행연수원,406102
35.21602443,128.6452682,CWB379001005,세원셀론텍.영흥철강,201209
35.21468846,128.7089155,CWB379001006,사파동행정복지센터,203911
35.21574743,128.6453142,CWB379001007,세원셀론텍.영흥철강,201210
35.21608903,128.56447703,CWB379001008,롯데캐슬프리미어아파트,422901
35.21480821,128.7048219,CWB379001010,성원3차APT.노인종합복지관,219111
35.21611587,128.611817,CWB379001011,서광아파트,407113
35.21508143,128.6817502,CWB379001012,상남꿈에그린아파트,220403
35.21593971,128.6113585,CWB379001013,서광아파트,407112
35.21503343,128.6819772,CWB379001014,상남꿈에그린아파트,220404
35.21465658,128.704464,CWB379001015,남양동성APT.노인종합복지관,219110
35.21647022,128.5757787,CWB379001016,버스회관,400102
35.21647943,128.5703392,CWB379001017,회산교,407222
35.21649553,128.5606437,CWB379001018,경남은행연수원,406101
35.21464504,128.676145,CWB379001020,재료연구원,218807
35.21595843,128.5705372,CWB379001021,회산교,407223
35.21595904,128.5756138,CWB379001022,버스회관,400101
35.21491143,128.6429312,CWB379001023,창곡입구,201208
35.21491008,128.6420587,CWB379001024,창곡입구,201207
35.21408635,128.6508685,CWB379001028,효성중공업,201211
35.21450526,128.61523943,CWB379001029,봉암교,407115
35.21296615,128.7053084,CWB379001030,대방덕산아파트,219113
35.21463367,128.5865546,CWB379001031,산호동,321921
35.2142289,128.61585716,CWB379001033,봉암교,407114
35.21386629,128.6507344,CWB379001034,효성중공업,201212
35.21332521,128.6680255,CWB379001036,목동교사거리,212203
35.21288144,128.7049846,CWB379001037,남양성원2차아파트,219112
35.21448604,128.5866928,CWB379001038,산호동,321920
35.21333933,128.66830856,CWB379001039,목동교사거리,212204
35.21311768,128.6780886,CWB379001040,창원남중,218816
35.21328743,128.6383752,CWB379001041,한국철강,201206
35.21193425,128.71027,CWB379001042,대방대동아파트,203910
35.21500253,128.5053494,CWB379001043,전안마을,401309
35.21325287,128.6374864,CWB379001044,한국철강,201205
35.21221043,128.7098832,CWB379001045,대방대동아파트,203909
35.21373911,128.5622032,CWB379001047,마산성로원,306118
35.21352743,128.5760412,CWB379001048,육호광장,300125
35.21214043,128.6806342,CWB379001049,창원남중,218809
35.21163742,128.7046812,CWB379001051,남양성원2차아파트,204303
35.21341643,128.5713262,CWB379001053,노비산입구,307202
35.21349203,128.5620032,CWB379001054,마산성로원,306117
35.21116602,128.7054671,CWB379001056,남양개나리3차아파트,219114
35.21115925,128.7058159,CWB379001057,대방초등학교,219115
35.21089043,128.7015622,CWB379001058,남양성원1차아파트,204301
35.21153343,128.6816882,CWB379001060,창원남중,218811
35.21193633,128.6335711,CWB379001062,한화엔진.피케이벨브,201203
35.21087302,128.7019782,CWB379001063,피오르빌아파트,204302
35.21253065,128.5859205,CWB379001065,합포동,321918
35.21260843,128.5761462,CWB379001066,육호광장,300134
35.21174866,128.6338485,CWB379001067,한화엔진.피케이벨브,201204
35.21248075,128.5856289,CWB379001068,합포동,321919
35.21131076,128.68155686,CWB379001071,성산패총 사거리,218818
35.21234343,128.5715602,CWB379001072,합포주유소,307201
35.21041043,128.7105642,CWB379001073,안남초등학교,203907
35.21089843,128.6564132,CWB379001074,세아제강,201213
35.21132796,128.6165144,CWB379001075,적현,216117
35.21023343,128.6991202,CWB379001076,남양초등학교,200401
35.21054247,128.6565186,CWB379001077,세아제강,201214
35.21114243,128.6164172,CWB379001080,적현,216116
35.20988134,128.7109467,CWB379001081,안남초등학교,203908
35.2100425,128.6990684,CWB379001082,더샵센트럴파크2단지,200402
35.21152479,128.5741943,CWB379001083,원불교교구청,319507
35.21134541,128.5741183,CWB379001085,원불교교구청,319506
35.21043691,128.6278948,CWB379001086,신촌삼거리,201201
35.2114821,128.5632043,CWB379001088,서원곡입구,306116
35.21025591,128.6281948,CWB379001089,신촌삼거리,201202
35.21089296,128.56660101,CWB379001092,의신중,319503
35.21080521,128.56537218,CWB379001093,의신중,319501
35.21070617,128.5724139,CWB379001095,북마산가구거리,307204
35.2106736,128.5670669,CWB379001096,교방동,319502
35.20897431,128.7004024,CWB379001098,더샵센트럴파크1단지,200404
35.21044053,128.5699958,CWB379001100,성호동,319505
35.20879739,128.7008648,CWB379001101,피오르빌아파트,200403
35.20835555,128.706239,CWB379001102,남양동주택,219116
35.20832136,128.7066096,CWB379001103,대방중학교,219117
35.21031957,128.5701967,CWB379001104,성호동,319504
35.20965443,128.6080672,CWB379001105,세아창원특수강정문,216114
35.20792343,128.687179,CWB379001106,소라아파트,218820
35.2099339,128.5833988,CWB379001107,자유무역지역정문,321917
35.21133362,128.5629685,CWB379001108,서원곡입구,306115
35.20788147,128.7105001,CWB379001109,대암고교,203906
35.20925855,128.6072534,CWB379001111,세아창원특수강정문,216115
35.2078138,128.7102224,CWB379001112,대방황토방아파트,203905
35.20813443,128.6875982,CWB379001113,가음정본동,218813
35.20939656,128.5830333,CWB379001114,자유무역지역정문,321916
35.20916643,128.57446589,CWB379001118,중성동,300123
35.20886154,128.5729481,CWB379001120,북마산가구거리,307203
35.20887387,128.5761165,CWB379001121,삼성생명,307401
35.2090387,128.6643827,CWB379001124,남창원역,212201
35.20820907,128.62743233,CWB379001125,웅남소방119안전센터,207101
35.20811601,128.6272147,CWB379001127,웅남소방119안전센터,207102
35.20803794,128.6263341,CWB379001128,유신상가,210208
35.20755243,128.6633832,CWB379001129,남창원역,212202
35.20850425,128.5763874,CWB379001134,삼성생명,307402
35.20746813,128.6264119,CWB379001136,유신상가,210207
35.20748313,128.6624191,CWB379001137,남창원역,201215
35.20823671,128.57423106,CWB379001138,중성동,300132
35.20793769,128.5812524,CWB379001139,오동교,321915
35.20672152,128.6632084,CWB379001140,남창원역,201216
35.20602543,128.7028262,CWB379001141,남산초등학교,200406
35.2034164,128.70488841,CWB379001142,대방동종점,200410
35.20418421,128.8107943,CWB379001143,장유초등학교,630023
35.20571443,128.6995222,CWB379001144,여성회관창원관,200304
35.20575343,128.6992242,CWB379001145,여성회관창원관,200303
35.20549953,128.711372,CWB379001146,대방그린빌아파트,203903
35.20696331,128.6048417,CWB379001147,세아창원특수강,216112
35.20559958,128.7067114,CWB379001148,안남중학교,219118
35.20535358,128.7117207,CWB379001149,대방그린빌아파트,203904
35.20696113,128.6045032,CWB379001150,세아창원특수강,216113
35.20397242,128.8103532,CWB379001151,장유초등학교,630024
35.20412761,128.809388,CWB379001152,코아상가,630025
35.20549043,128.7033702,CWB379001153,남산초등학교,200405
35.20543302,128.7070517,CWB379001154,안남중학교,219119
35.20368811,128.8142942,CWB379001156,대동1단지,630027
35.20526734,128.69260185,CWB379001158,가음정사거리,218815
35.20347016,128.8142103,CWB379001159,대동1단지,630028
35.20648616,128.580014,CWB379001161,오동동,321914
35.20475024,128.69268444,CWB379001163,가음정사거리,218822
35.20659264,128.5619841,CWB379001164,약수터,306113
35.20645517,128.5765016,CWB379001166,오동동문화광장,307403
35.20643538,128.51534563,CWB379001167,감천초등학교,400802
35.20614674,128.5731025,CWB379001168,부림시장,300121
35.20637334,128.51526212,CWB379001170,감천초등학교,400801
35.20614382,128.5733221,CWB379001171,부림시장,300130
35.20438643,128.6980602,CWB379001172,성주초등학교,200301
35.20584827,128.5789415,CWB379001173,오동동아구찜거리,321911
35.20359002,128.6976482,CWB379001174,남산중학교,200302
35.20617693,128.57668937,CWB379001175,오동동문화광장,307404
35.20600495,128.5615467,CWB379001176,약수터,306114
35.20258529,128.8088565,CWB379001179,장유석봉마을,630031
35.20392533,128.7095729,CWB379001181,대방덕산2차아파트,203901
35.20386069,128.70581727,CWB379001183,대방동성아파트,219120
35.20362243,128.7091482,CWB379001187,성주프리빌리지아파트,203902
35.20222576,128.8052277,CWB379001188,장유고등학교,630034
35.20349474,128.70444536,CWB379001189,대방동종점,200408
35.20353206,128.7060051,CWB379001190,대방동성아파트,219121
35.20339318,128.70493733,CWB379001194,대방동종점,200407
35.20434304,128.6280903,CWB379001195,신촌동성아파트,210206
35.20348216,128.6957247,CWB379001196,남산동,218817
35.20448977,128.6013429,CWB379001197,세아창원특수강후문,216110
35.20480415,128.5777052,CWB379001199,어시장,321910
35.20421205,128.6005094,CWB379001201,세아창원특수강후문,216111
35.20219366,128.7128046,CWB379001202,삼정자중학교,208202
35.20376843,128.6280722,CWB379001203,신촌동성아파트,210205
35.20520253,128.51177327,CWB379001205,신감삼거리,401308
35.20514345,128.51181335,CWB379001208,신감삼거리,401307
35.20489708,128.51817746,CWB379001209,감천마을회관,400804
35.20290249,128.67031847,CWB379001211,상복사거리,201217
35.20216343,128.6971192,CWB379001213,남산버스정류소,218824
35.20376445,128.576147,CWB379001215,어시장,321909
35.20032082,128.8153563,CWB379001216,장유농협,630037
35.20361709,128.5755969,CWB379001217,어시장,321908
35.20358937,128.5722024,CWB379001218,KT마산점,300128
35.20343987,128.5753465,CWB379001219,어시장,321907
35.20225501,128.69791119,CWB379001220,남산공원환승센터,218819
35.20334897,128.5755502,CWB379001221,어시장,321906
35.20017073,128.8151382,CWB379001222,장유농협,630038
35.20300563,128.5747038,CWB379001223,어시장,321905
35.20299298,128.57082208,CWB379001224,KT마산점,300119
35.20283824,128.5703212,CWB379001228,KT마산점,300126
35.20226744,128.5978492,CWB379001230,제4부두입구,216108
35.20083124,128.6995216,CWB379001231,대우1차아파트,218826
35.20222014,128.5973546,CWB379001232,제4부두입구,216109
35.20187731,128.62848357,CWB379001233,양곡전통시장,210204
35.20323334,128.51932961,CWB379001234,감천,400806
35.20317816,128.51923799,CWB379001235,감천,400805
35.20085418,128.62850157,CWB379001237,양곡전통시장,210203
35.20050978,128.6745646,CWB379001238,현대모비스창원공장,201219
35.20023889,128.688133,CWB379001239,남천삼거리,209311
35.2017671,128.5717549,CWB379001240,삼익맨션,321904
35.20178291,128.5715146,CWB379001241,삼익맨션,321903
35.20031678,128.6743916,CWB379001242,현대모비스창원공장,201220
35.20141248,128.5675512,CWB379001245,경남데파트,300124
35.20119382,128.5673133,CWB379001246,경남데파트,300117
35.20132443,128.5592252,CWB379001248,한우아파트,315701
35.20179015,128.50933833,CWB379001252,감나무골,401306
35.20185782,128.50951252,CWB379001253,감나무골,401305
35.20101762,128.5675358,CWB379001254,경남데파트,300122
35.20105321,128.5595652,CWB379001256,한우아파트,315702
35.19712026,128.8163525,CWB379001257,무계교,630040
35.19853543,128.7013222,CWB379001260,성산구청,209307
35.19839643,128.7015842,CWB379001261,성산구청,209306
35.19665611,128.7930808,CWB379001262,덕산아내에코캐슬,630041
35.20016544,128.5941338,CWB379001263,창원우편집중국,216107
35.19970343,128.5934282,CWB379001264,창원우편집중국,216106
35.19708932,128.79273351,CWB379001265,덕산아내에코캐슬,630042
35.19975843,128.5641592,CWB379001267,완월초등학교,301113
35.19968868,128.5642911,CWB379001268,완월초등학교,301114
35.19835248,128.6290112,CWB379001270,양곡중학교,210202
35.1991235,128.5563857,CWB379001271,전원아파트,306111
35.1992294,128.556693,CWB379001272,전원아파트,306112
35.19803943,128.6288982,CWB379001273,양곡중학교,210201
35.19522986,128.8144638,CWB379001274,쌍용예가,630044
35.19681068,128.7073607,CWB379001276,창원경상대학병원,218823
35.19847417,128.570631,CWB379001278,이마트,321902
35.19658686,128.7069497,CWB379001279,한국지엠.창원경상대학병원,218830
35.19839481,128.5673296,CWB379001280,마산합포구청.의료원,300118
35.19804715,128.5673091,CWB379001281,마산합포구청.의료원,300120
35.19810143,128.5622722,CWB379001282,완월동,301112
35.19808243,128.5621302,CWB379001283,완월동,301111
35.19785457,128.5670795,CWB379001284,마산합포구청.의료원,300115
35.19787959,128.5702438,CWB379001285,이마트,321901
35.19587343,128.6990532,CWB379001286,성주고가도로입구,209305
35.19596495,128.682546,CWB379001287,대림자동차,201221
35.19660368,128.6306207,CWB379001288,웅남주민운동장,207103
35.19577568,128.68254855,CWB379001290,대림자동차,201222
35.19385525,128.794598,CWB379001292,능동삼거리,630045
35.19685143,128.5620922,CWB379001294,마산여고,301110
35.19368117,128.7942435,CWB379001295,능동삼거리,630047
35.19683946,128.5619169,CWB379001298,마산여고,301109
35.19718254,128.5044598,CWB379001299,중마을,401303
35.19720668,128.5046745,CWB379001300,중마을,401304
35.19438498,128.7139308,CWB379001301,삼정자내리마을,218827
35.19376513,128.7149833,CWB379001302,한화에어로스페이스 창원1사업장,218832
35.19556743,128.5697302,CWB379001304,정부합동청사,322007
35.19367443,128.6976382,CWB379001305,선돌,209304
35.19548299,128.5576823,CWB379001306,완월화인아파트,306110
35.1961617,128.5568827,CWB379001307,완월화인아파트,306109
35.19488655,128.5699153,CWB379001310,정부합동청사,322008
35.1947319,128.5667974,CWB379001312,경동메르빌APT,300116
35.19474443,128.5665542,CWB379001313,경동메르빌APT,300113
35.19319343,128.69677293,CWB379001316,선돌,209303
35.19260735,128.6884351,CWB379001317,풍산산업,201223
35.19218343,128.6886462,CWB379001318,풍산산업,201224
35.19191744,128.7194103,CWB379001321,한국전기연구원,207301
35.19196724,128.7195414,CWB379001322,한국전기연구원,207302
35.19311143,128.5609742,CWB379001324,신월경남아파트,301107
