정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
SJB293053009,한솔동,36.481073,127.261769,2025-10-31,51049,12,세종특별자치시,세종BIS
SJB293053010,한솔동(첫마을),36.48134,127.261851,2025-10-31,51037,12,세종특별자치시,세종BIS
SJB293053011,한솔동,36.480335,127.262402,2025-10-31,51048,12,세종특별자치시,세종BIS
SJB293054001,다정동(대성고등학교),36.493878,127.256158,2025-10-31,51017,12,세종특별자치시,세종BIS
SJB293054003,다정동,36.493926,127.25641,2025-10-31,51015,12,세종특별자치시,세종BIS
SJB293055001,세종고속시외버스터미널(지상),36.469289,127.273836,2025-10-31,51011,12,세종특별자치시,세종BIS
SJB293055002,세종고속시외버스터미널(지상),36.469306,127.273946,2025-10-31,51012,12,세종특별자치시,세종BIS
SJB293055058,세종고속시외버스터미널,36.469045,127.273578,2025-10-31,51052,12,세종특별자치시,세종BIS
SJB293055059,세종고속시외버스터미널,36.468829,127.273462,2025-10-31,51053,12,세종특별자치시,세종BIS
SJB293055069,도램마을20단지,36.51743,127.264627,2025-10-31,51054,12,세종특별자치시,세종BIS
SJB293056001,도담동(도램마을),36.514971,127.258794,2025-10-31,52010,12,세종특별자치시,세종BIS
SJB293056002,도담동,36.51483,127.25896,2025-10-31,52009,12,세종특별자치시,세종BIS
SJB293056003,도담동,36.514066,127.259188,2025-10-31,52008,12,세종특별자치시,세종BIS
SJB293056004,도담동(도램마을),36.514015,127.259371,2025-10-31,52007,12,세종특별자치시,세종BIS
SJB293056005,성금교차로,36.509097,127.261564,2025-10-31,52040,12,세종특별자치시,세종BIS
SJB293056006,"도담초,중,고등학교",36.513354,127.263525,2025-10-31,52006,12,세종특별자치시,세종BIS
SJB293056007,"도램마을14,15단지",36.512376,127.266771,2025-10-31,52021,12,세종특별자치시,세종BIS
SJB293056008,양지중학교,36.508428,127.267919,2025-10-31,52026,12,세종특별자치시,세종BIS
SJB293056010,"도램마을16,19단지",36.515169,127.266114,2025-10-31,51055,12,세종특별자치시,세종BIS
SJB293056011,"도램마을16,19단지",36.514581,127.266089,2025-10-31,51056,12,세종특별자치시,세종BIS
SJB293056035,"가재마을7,12단지",36.506405,127.24962,2025-10-31,51057,12,세종특별자치시,세종BIS
SJB293057001,한국조세재정연구원,36.4938,127.301316,2025-10-31,51032,12,세종특별자치시,세종BIS
SJB293057002,한국조세재정연구원,36.493681,127.301472,2025-10-31,51033,12,세종특별자치시,세종BIS
SJB293057003,장재리(태련암입구),36.480172,127.312963,2025-10-31,51031,12,세종특별자치시,세종BIS
SJB293057004,장재리(태련암입구),36.480317,127.312946,2025-10-31,51030,12,세종특별자치시,세종BIS
SJB293057005,장재리(길재고개),36.48086,127.316694,2025-10-31,51006,12,세종특별자치시,세종BIS
SJB293057006,장재리(길재고개),36.480965,127.316524,2025-10-31,51005,12,세종특별자치시,세종BIS
SJB293058001,금남초등학교,36.471547,127.286162,2025-10-31,51003,12,세종특별자치시,세종BIS
SJB293058002,금남초등학교,36.471851,127.286182,2025-10-31,51020,12,세종특별자치시,세종BIS
SJB293058003,신촌리,36.473384,127.287943,2025-10-31,51018,12,세종특별자치시,세종BIS
SJB293058004,신촌리,36.473686,127.288225,2025-10-31,51019,12,세종특별자치시,세종BIS
SJB293058005,호탄리,36.475884,127.295709,2025-10-31,51050,12,세종특별자치시,세종BIS
SJB293058006,호탄리,36.476531,127.296871,2025-10-31,51051,12,세종특별자치시,세종BIS
SJB293058007,"장영실고등학교,호탄리(안터)",36.477487,127.297919,2025-10-31,51004,12,세종특별자치시,세종BIS
SJB293058008,"장영실고등학교,호탄리(안터)",36.477701,127.298871,2025-10-31,34019,12,세종특별자치시,세종BIS
SJB293060001,장재리,36.478615,127.304152,2025-10-31,51028,12,세종특별자치시,세종BIS
SJB293060002,장재리,36.478397,127.304075,2025-10-31,51029,12,세종특별자치시,세종BIS
SJB293060003,한국개발연구원(KDI),36.482356,127.307136,2025-10-31,51002,12,세종특별자치시,세종BIS
SJB293060004,한국개발연구원(KDI),36.482568,127.307438,2025-10-31,51001,12,세종특별자치시,세종BIS
SJB293060005,장재1리,36.479397,127.308355,2025-10-31,34130,12,세종특별자치시,세종BIS
SJB293061001,아름중학교,36.514806,127.244851,2025-10-31,52024,12,세종특별자치시,세종BIS
SJB293061002,아름동커뮤니티센터,36.511818,127.247339,2025-10-31,52023,12,세종특별자치시,세종BIS
SJB293061003,아름동커뮤니티센터,36.511669,127.247509,2025-10-31,52022,12,세종특별자치시,세종BIS
SJB293061004,범지기마을4단지,36.508356,127.249986,2025-10-31,52043,12,세종특별자치시,세종BIS
SJB293061005,"범지기마을6,11단지",36.510476,127.249827,2025-10-31,52047,12,세종특별자치시,세종BIS
SJB293061006,아름초등학교,36.514731,127.250619,2025-10-31,52025,12,세종특별자치시,세종BIS
SJB293061007,범지기마을10단지,36.518619,127.252248,2025-10-31,52020,12,세종특별자치시,세종BIS
SJB293062001,연양초등학교,36.503535,127.255758,2025-10-31,52014,12,세종특별자치시,세종BIS
SJB293062002,어진중학교(한뜰마을4단지),36.498647,127.255243,2025-10-31,52019,12,세종특별자치시,세종BIS
SJB293062003,어진중학교(한뜰마을4단지),36.498946,127.254992,2025-10-31,52017,12,세종특별자치시,세종BIS
